
----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level    |      Upper level      |   Type|
             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |------------------|-----------------------|       |
              Air (nm)  |        |           |      |                                     | Conf.     | Term | Conf.          | Term |       |
             629.92245  |      5 | 6.30e+05  |      |     1.5890490    -      3.5567503   | 4p6.5p    | 2P*  | 4p6.6d         | 2D   |       |
             682.24     |        | 1.07e+05  |      |    16.64489      -     18.4617      | 4p5.5s.5p | 4S   | 4p5.4d.(3D).5s | 2D*  |       |
             727.99968  |   100l |           |      |     1.5595910    -      3.2622023   | 4p6.5p    | 2P*  | 4p6.7s         | 2S   |       |
                        |        |           |      |                                     |           |      |                |      |       |
             740.81731  |    150 |           |      |     1.5890490    -      3.2622023   | 4p6.5p    | 2P*  | 4p6.7s         | 2S   |       |
             761.89330  |   200l |           |      |     1.5595910    -      3.1864602   | 4p6.5p    | 2P*  | 4p6.5d         | 2D   |       |
             775.76507  |    300 |           |      |     1.5890490    -      3.1868275   | 4p6.5p    | 2P*  | 4p6.5d         | 2D   |       |
             775.94363  |     60 |           |      |     1.5890490    -      3.1864602   | 4p6.5p    | 2P*  | 4p6.5d         | 2D   |       |
             780.0268   | 90000c | 3.81e+07  |      |     0.000000     -      1.5890490   | 4p6.5s    | 2S   | 4p6.5p         | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             792.5260   |     5l |           |      |     2.3997392    -      3.9637270   | 4p6.4d    | 2D   | 4p6.8f         | 2F*  |       |
             792.5537   |      4 |           |      |     2.3997945    -      3.9637277   | 4p6.4d    | 2D   | 4p6.8f         | 2F*  |       |
             794.7603   | 45000c | 3.61e+07  |      |     0.000000     -      1.5595910   | 4p6.5s    | 2S   | 4p6.5p         | 2P*  |       |
             827.1410   |    40l |           |      |     2.3997392    -      3.8982760   | 4p6.4d    | 2D   | 4p6.7f         | 2F*  |       |
             827.1707   |     30 |           |      |     2.3997945    -      3.8982775   | 4p6.4d    | 2D   | 4p6.7f         | 2F*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             886.8512   |    40l |           |      |     2.3997392    -      3.7973832   | 4p6.4d    | 2D   | 4p6.6f         | 2F*  |       |
             886.8852   |     30 |           |      |     2.3997945    -      3.7973851   | 4p6.4d    | 2D   | 4p6.6f         | 2F*  |       |
             922.464    |      3 |           |      |     2.4961130    -      3.839814    | 4p6.6s    | 2S   | 4p6.9p         | 2P*  |       |
             923.425    |      2 |           |      |     2.4961130    -      3.838415    | 4p6.6s    | 2S   | 4p6.9p         | 2P*  |       |
             952.265    |    30l |           |      |     2.3997392    -      3.701398    | 4p6.4d    | 2D   | 4p6.8p         | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             952.305    |      5 |           |      |     2.3997945    -      3.701398    | 4p6.4d    | 2D   | 4p6.8p         | 2P*  |       |
             954.018    |    20l |           |      |     2.3997945    -      3.699061    | 4p6.4d    | 2D   | 4p6.8p         | 2P*  |       |
