
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
                   Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek              |         Lower level          |      Upper level       |Type|
                  Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)             |------------------------------|------------------------|    |
                   Air (nm)  |       |           |      |                                          | Conf.                 | Term | Conf.           | Term |    |
                589.5924237  | 40000 | 6.14e+07  | AA   |     0.00000000     -      2.102297085    | 2p6.3s                | 2S   | 2p6.3p          | 2P*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                615.42253    |     1 | 2.50e+06  | A    |     2.102297085    -      4.1163586      | 2p6.3p                | 2P*  | 2p6.5s          | 2S   |    |
                616.07470    |     2 | 4.98e+06  | A    |     2.104429110    -      4.1163586      | 2p6.3p                | 2P*  | 2p6.5s          | 2S   |    |
                737.323      |     2 | 5.42e+04  | B    |     3.1913530      -      4.872435       | 2p6.4s                | 2S   | 2p6.8p          | 2P*  |    |
                737.349      |     1 | 5.30e+04  | B    |     3.1913530      -      4.872374       | 2p6.4s                | 2S   | 2p6.8p          | 2P*  |    |
                780.978      |     4 | 9.91e+04  | B    |     3.1913530      -      4.778466       | 2p6.4s                | 2S   | 2p6.7p          | 2P*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                781.024      |     3 | 9.72e+04  | B    |     3.1913530      -      4.778373       | 2p6.4s                | 2S   | 2p6.7p          | 2P*  |    |
                818.32556    |     5 | 4.29e+07  | A+   |     2.102297085    -      3.6169769      | 2p6.3p                | 2P*  | 2p6.3d          | 2D   |    |
                819.47905    |     1 | 8.57e+06  | A    |     2.104429110    -      3.6169769      | 2p6.3p                | 2P*  | 2p6.3d          | 2D   |    |
                819.48237    |     9 | 5.14e+07  | A+   |     2.104429110    -      3.6169707      | 2p6.3p                | 2P*  | 2p6.3d          | 2D   |    |
                864.992      |     7 | 2.25e+05  | B+   |     3.1913530      -      4.624314       | 2p6.4s                | 2S   | 2p6.6p          | 2P*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                865.089      |     6 | 2.21e+05  | B+   |     3.1913530      -      4.624154       | 2p6.4s                | 2S   | 2p6.6p          | 2P*  |    |
                894.296      |    2* | 3.71e+05  | C'   |     3.6169707      -     [5.0029805]     | 2p6.3d                | 2D   | 2p6.10f         | 2F*  |    |
                894.296      |    2* | 2.47e+04  | C'   |     3.6169707      -     [5.0029805]     | 2p6.3d                | 2D   | 2p6.10f         | 2F*  |    |
                915.388      |    4* | 5.3e+05   | C'   |     3.6169707      -      4.971046       | 2p6.3d                | 2D   | 2p6.9f          | 2F*  |    |
                915.388      |    4* | 3.5e+04   | C'   |     3.6169707      -      4.971046       | 2p6.3d                | 2D   | 2p6.9f          | 2F*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                946.594      |    6* | 6.38e+04  | B+   |     3.6169707      -      4.926408       | 2p6.3d                | 2D   | 2p6.8f          | 2F*  |    |
                946.594      |    6* | 9.57e+05  | B+   |     3.6169707      -      4.926408       | 2p6.3d                | 2D   | 2p6.8f          | 2F*  |    |
                996.128      |    7* | 1.27e+06  | A    |     3.6169707      -      4.861294       | 2p6.3d                | 2D   | 2p6.7f          | 2F*  |    |
                996.128      |    7* | 8.45e+04  | B+   |     3.6169707      -      4.861294       | 2p6.3d                | 2D   | 2p6.7f          | 2F*  |    |
               1056.600      |     1 | 4.96e+05  | B+   |     3.752628       -      4.925731       | 2p6.4p                | 2P*  | 2p6.8d          | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
