
-----------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |        Ei           Ek         |  Lower level   |       Upper level       |Type|
          Wavelength |   Int. |    s^-1   |      |       (eV)         (eV)        |----------------|-------------------------|    |
           Air (nm)  |        |           |      |                                | Conf.   | Term | Conf.          | Term   |    |
                     |        |           |      |                                |         |      |                |        |    |
           619.3108  |     15 |           |      |                                |         |      |                |        |    |
           620.8372  |     25 |           |      |                                |         |      |                |        |    |
           624.9791  |     40 | 3.5e+05   |      |                                |         |      |                |        |    |
           625.6682  |    150 |           |      |                                |         |      |                |        |    |
           625.8734  |      5 | 3.3e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           626.8700  |    150 |           |      |                                |         |      |                |        |    |
           627.8336  |     50 |           |      |                                |         |      |                |        |    |
           628.1334  |     65 |           |      |                                |         |      |                |        |    |
           628.7361  |     15 |           |      |                                |         |      |                |        |    |
           628.791   |     40 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           628.9336  |     40 |           |      |                                |         |      |                |        |    |
           630.9065  |     50 |           |      |                                |         |      |                |        |    |
           630.9579  |    150 | 1.83e+06  |      |                                |         |      |                |        |    |
           631.2237  |    25c |           |      |                                |         |      |                |        |    |
           632.5083  |     75 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           633.2907  |     50 |           |      |                                |         |      |                |        |    |
           634.1173  |     65 |           |      |                                |         |      |                |        |    |
           634.602   |     30 |           |      |                                |         |      |                |        |    |
           635.6139  |     75 |           |      |                                |         |      |                |        |    |
           636.0839  |     65 | 4.6e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           637.3055  |     40 |           |      |                                |         |      |                |        |    |
           637.9069  |     15 |           |      |                                |         |      |                |        |    |
           638.9447  |     90 |           |      |                                |         |      |                |        |    |
           639.2209  |    23w |           |      |                                |         |      |                |        |    |
           642.860   |     65 | 6.0e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           643.079   |    250 | 2.9e+06   |      |                                |         |      |                |        |    |
           643.736   |     13 |           |      |                                |         |      |                |        |    |
           644.461   |     40 |           |      |                                |         |      |                |        |    |
           644.587   |     30 |           |      |                                |         |      |                |        |    |
           645.036   |    200 | 2.2e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           645.583   |     20 |           |      |                                |         |      |                |        |    |
           645.992   |     30 |           |      |                                |         |      |                |        |    |
           648.537   |    380 | 5.8e+06   |      |                                |         |      |                |        |    |
           650.243   |    18w |           |      |                                |         |      |                |        |    |
           650.552   |     65 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           651.439   |    100 | 2.2e+06   |      |                                |         |      |                |        |    |
           651.610   |    100 | 1.25e+06  |      |                                |         |      |                |        |    |
           656.160   |    25w |           |      |                                |         |      |                |        |    |
           656.426   |  25c,w |           |      |                                |         |      |                |        |    |
           657.484   |    100 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           658.513   |     10 |           |      |                                |         |      |                |        |    |
           658.716   |    15c |           |      |                                |         |      |                |        |    |
           661.195   |    110 | 1.9e+06   |      |                                |         |      |                |        |    |
           662.130   |     75 |           |      |                                |         |      |                |        |    |
           666.224   |  15c,w |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           667.373   |    100 | 9.0e+05   |      |                                |         |      |                |        |    |
           667.553   |    180 |           |      |                                |         |      |                |        |    |
           668.400   |     30 |           |      |                                |         |      |                |        |    |
           669.361   |     15 |           |      |                                |         |      |                |        |    |
           670.646   |     15 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           670.939   |     25 |           |      |                                |         |      |                |        |    |
           671.444   |     10 |           |      |                                |         |      |                |        |    |
           672.361   |    15w |           |      |                                |         |      |                |        |    |
           674.073   |    75c |           |      |                                |         |      |                |        |    |
           675.491   |     40 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           675.585   |    13c |           |      |                                |         |      |                |        |    |
           677.037   |     13 |           |      |                                |         |      |                |        |    |
           677.174   |     75 | 5.8e+05   |      |                                |         |      |                |        |    |
           677.425   |  40c,w |           |      |                                |         |      |                |        |    |
           678.899   |  40c,w |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           679.006   |    13c |           |      |                                |         |      |                |        |    |
           679.927   |     13 |           |      |                                |         |      |                |        |    |
           681.046   |    40c |           |      |                                |         |      |                |        |    |
           681.325   |   160c |           |      |                                |         |      |                |        |    |
           681.936   |     20 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           682.496   |    18c |           |      |                                |         |      |                |        |    |
           683.200   |     13 |           |      |                                |         |      |                |        |    |
           685.083   |     15 |           |      |                                |         |      |                |        |    |
           686.513   |     15 |           |      |                                |         |      |                |        |    |
           686.623   |    210 | 2.58e+06  |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           687.527   |    180 |           |      |                                |         |      |                |        |    |
           687.749   |     40 |           |      |                                |         |      |                |        |    |
           689.677   |     15 |           |      |                                |         |      |                |        |    |
           690.055   |     40 |           |      |                                |         |      |                |        |    |
           690.210   |    150 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           692.738   |    140 | 1.01e+06  |      |                                |         |      |                |        |    |
           692.854   |    140 | 1.69e+06  |      |                                |         |      |                |        |    |
           693.933   |     8w |           |      |                                |         |      |                |        |    |
           694.687   |    20c |           |      |                                |         |      |                |        |    |
           695.126   |     65 | 3.7e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           695.388   |     45 | 8.3e+05   |      |                                |         |      |                |        |    |
           696.613   |    180 | 1.2e+06   |      |                                |         |      |                |        |    |
           696.949   |      8 | 2.9e+05   |      |                                |         |      |                |        |    |
           697.131   |     8c |           |      |                                |         |      |                |        |    |
           697.153   |      9 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           698.352   |     23 |           |      |                                |         |      |                |        |    |
           699.522   |  110bl |           |      |                                |         |      |                |        |    |
           699.549   |        |           |      |                                |         |      |                |        |    |
           700.021   |     20 |           |      |                                |         |      |                |        |    |
           700.507   |     40 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           700.696   |     75 |           |      |                                |         |      |                |        |    |
           702.503   |     50 |           |      |                                |         |      |                |        |    |
           703.151   |     13 |           |      |                                |         |      |                |        |    |
           703.907   |     40 |           |      |                                |         |      |                |        |    |
           708.130   |    15w |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           708.540   |     20 |           |      |                                |         |      |                |        |    |
           709.302   |     23 |           |      |                                |         |      |                |        |    |
           710.805   |      8 |           |      |                                |         |      |                |        |    |
           711.752   |    15c |           |      |                                |         |      |                |        |    |
           712.127   |     20 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           712.572   |     40 |           |      |                                |         |      |                |        |    |
           714.863   |    150 |           |      |                                |         |      |                |        |    |
           717.290   |    110 |           |      |                                |         |      |                |        |    |
           717.491   |    13c |           |      |                                |         |      |                |        |    |
           719.135   |     13 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           723.345   |      8 |           |      |                                |         |      |                |        |    |
           725.027   |    30w |           |      |                                |         |      |                |        |    |
           726.482   |    11w |           |      |                                |         |      |                |        |    |
           727.229   |      6 |           |      |                                |         |      |                |        |    |
           727.696   |     30 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           727.754   |      5 |           |      |                                |         |      |                |        |    |
           728.636   |      9 |           |      |                                |         |      |                |        |    |
           729.632   |    13c |           |      |                                |         |      |                |        |    |
           730.174   |    140 |           |      |                                |         |      |                |        |    |
           731.984   |     20 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           732.272   |    11c |           |      |                                |         |      |                |        |    |
           732.595   |     13 |           |      |                                |         |      |                |        |    |
           734.019   |  11c,w |           |      |                                |         |      |                |        |    |
           734.641   |    160 |           |      |                                |         |      |                |        |    |
           735.286   |   140c |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           735.696   |    100 |           |      |                                |         |      |                |        |    |
           736.909   |  90c,w |           |      |                                |         |      |                |        |    |
           740.789   |    160 | 2.0e+06   |      |                                |         |      |                |        |    |
           743.519   |    11c |           |      |                                |         |      |                |        |    |
           744.017   |     23 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           746.775   |     30 |           |      |                                |         |      |                |        |    |
           748.601   |     23 |           |      |                                |         |      |                |        |    |
           752.056   |     30 |           |      |                                |         |      |                |        |    |
           756.923   |      6 |           |      |                                |         |      |                |        |    |
           759.022   |      9 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           764.962   |      6 |           |      |                                |         |      |                |        |    |
           772.202   |    11w |           |      |                                |         |      |                |        |    |
           776.311   |     11 |           |      |                                |         |      |                |        |    |
           777.967   |     9c |           |      |                                |         |      |                |        |    |
           784.276   |    20c |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           788.237   |    100 |           |      |                                |         |      |                |        |    |
           795.019   |     30 |           |      |                                |         |      |                |        |    |
           795.207   |      5 |           |      |                                |         |      |                |        |    |
           799.875   |      6 |           |      |                                |         |      |                |        |    |
           802.209   |      6 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           802.650   |     75 |           |      |                                |         |      |                |        |    |
           802.904   |      5 |           |      |                                |         |      |                |        |    |
           803.908   |     15 |           |      |                                |         |      |                |        |    |
           805.393   |      8 |           |      |                                |         |      |                |        |    |
           806.898   |     15 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           810.011   |      5 |           |      |                                |         |      |                |        |    |
           812.876   |     13 |           |      |                                |         |      |                |        |    |
           815.854   |      9 |           |      |                                |         |      |                |        |    |
           818.074   |     5c |           |      |                                |         |      |                |        |    |
           824.895   |    13c |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           826.485   |   20bl |           |      |                                |         |      |                |        |    |
           828.162   |     75 |           |      |                                |         |      |                |        |    |
           838.906   |     11 |           |      |                                |         |      |                |        |    |
           841.573   |      5 |           |      |                                |         |      |                |        |    |
           844.762   |  25c,w |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           855.049   |    11w |           |      |                                |         |      |                |        |    |
           857.592   |     15 |           |      |                                |         |      |                |        |    |
           859.584   |  10c,w |           |      |                                |         |      |                |        |    |
