
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek               |          Lower level           |           Upper level           |Type|
          |                    Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)              |--------------------------------|---------------------------------|    |
          |                     Vac (nm)  |         |           |      |                                            | Conf.                | Term    | Conf.                | Term     |    |
Ag III    |                 161.914       |     130 |           |      |                                            |                      |         |                      |          |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 163.446       |     100 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 163.9382      |    2400 |           |      |    10.36824196      -     17.931110        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<5/2>).7s     | 2[5/2]   |    |
Ag II     |                 164.4496      |    7700 | 7.1e+07   | D+   |    10.37371392      -     17.913043        | 4d9.(2D<5/2>).5p     | 2[7/2]* | 4d9.(2D<5/2>).7s     | 2[5/2]   |    |
Ag I      |                 165.187       |     60w |           |      |     0.000000000     -      7.505687        | 4d10.5s              | 2S      | 4d9.5s.(3D).5p       | 4P*      |    |
Ag III    |                 165.224       |     100 |           |      |                                            |                      |         |                      |          |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 165.360       |     130 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 165.443       |     300 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 165.618       |     700 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 165.710       |     150 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 166.154       |     100 |           |      |                                            |                      |         |                      |          |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 166.5351      |   14000 | 7.1e+07   | D+   |    11.05129682      -     18.496232        | 4d9.(2D<3/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag III    |                 167.075       |     130 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 167.614       |     150 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 168.107       |     100 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 168.2835      |    8000 | 3.8e+07   | D+   |    10.56354701      -     17.931110        | 4d9.(2D<5/2>).5p     | 2[5/2]* | 4d9.(2D<5/2>).7s     | 2[5/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 168.6718      |    2200 |           |      |    11.14562570      -     18.496232        | 4d9.(2D<3/2>).5p     | 2[3/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag III    |                 169.351       |     500 |           |      |                                            |                      |         |                      |          |    |
