
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
              Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
               Air (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
              534.2700   |     10 |           |      |    18.96595286    -     21.2859675    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              534.30048  |    100 |           |      |    18.69335861    -     21.01321127   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              534.32834  |   6000 |           |      |    18.38162243    -     20.70135247   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[1/2]* |    |
              534.92038  |   1500 |           |      |    18.72638063    -     21.04354339   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              535.3513   |     50 |           |      |    18.96595286    -     21.2812522    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              535.51640  |   1500 |           |      |    18.70407036    -     21.01865427   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              535.53394  |     50 |           |      |    18.70407036    -     21.01857788   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              535.54236  |   1500 |           |      |    18.72638063    -     21.04085247   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              535.8020   |    100 |           |      |    18.70407036    -     21.01742780   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              536.00121  |   1500 |           |      |    18.63679075    -     20.94928086   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              536.04271  |    350 |           |      |    18.70407036    -     21.01638236   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              536.22334  |    250 |           |      |    18.70407036    -     21.01560455   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[7/2]* |    |
              536.62169  |    250 |           |      |    18.70407036    -     21.01388489   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              537.23110  |    750 |           |      |    18.63679075    -     20.94398641   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              537.4975   |    500 |           |      |    18.71137586    -     21.01742780   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              538.32457  |    250 |           |      |    18.71137586    -     21.01388489   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              540.05616  |  20000 | 9.0e+05   | B    |    16.67082620    -     18.96595286   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[1/2]  |    |
              541.012    |     50 |           |      |    18.72638063    -     21.01742780   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              541.26490  |   2500 |           |      |    18.72638063    -     21.01638236   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              541.85584  |   1500 | 5.2e+05   | D    |    18.72638063    -     21.01388489   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              542.0155   |    500 |           |      |    18.72638063    -     21.01321127   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              543.36513  |   2500 | 2.83e+05  | B    |    18.38162243    -     20.66277308   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5s  | 2[1/2]* |    |
              544.7120   |     80 |           |      |    18.96595286    -     21.24146921   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              544.85091  |   1500 |           |      |    18.38162243    -     20.65655224   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              549.44158  |    500 |           |      |    18.69335861    -     20.94928086   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              550.73442  |    250 |           |      |    18.69335861    -     20.94398641   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              551.1176   |     30 |           |      |    18.55510723    -     20.80416913   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              551.1485   |    150 |           |      |    18.55510723    -     20.80403883   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              552.063    |     30 |           |      |    18.70407036    -     20.94928086   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              553.36788  |    750 |           |      |    18.70407036    -     20.94398641   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              553.86510  |    500 |           |      |    18.71137586    -     20.94928086   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              555.90978  |    350 |           |      |    18.57583520    -     20.80551031   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              556.24416  |   1500 |           |      |    18.57583520    -     20.80416913   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              556.27662  |   5000 |           |      |    18.57583520    -     20.80403883   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              556.30531  |    750 |           |      |    18.57583520    -     20.80392406   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              557.60394  |    350 |           |      |    18.72638063    -     20.94928086   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              558.5905   |     50 |           |      |    18.96595286    -     21.1849215    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              558.93472  |    500 |           |      |    18.72638063    -     20.94398641   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              559.115    |     80 |           |      |    18.96595286    -     21.18286186   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              565.25664  |    750 | 8.9e+05   | D    |    18.61270446    -     20.80551031   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              565.60258  |    750 |           |      |    18.61270446    -     20.80416913   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              565.66588  |   5000 |           |      |    18.61270446    -     20.80392406   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              566.25489  |    750 | 6.9e+05   | D    |    18.38162243    -     20.57056290   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              568.4647   |    250 |           |      |    18.96595286    -     21.14637801   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              568.98163  |   1500 |           |      |    18.38162243    -     20.56007265   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s  | 2[3/2]* |    |
              571.53409  |    350 |           |      |    18.63679075    -     20.80551031   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              571.88798  |   1500 |           |      |    18.63679075    -     20.80416913   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              571.92248  |   5000 |           |      |    18.63679075    -     20.80403883   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              571.95300  |    750 |           |      |    18.63679075    -     20.80392406   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              574.82985  |   5000 |           |      |    18.55510723    -     20.71139447   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[5/2]* |    |
              574.86446  |    700 |           |      |    18.55510723    -     20.71126290   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[5/2]* |    |
              576.05885  |    700 |           |      |    18.55510723    -     20.70679402   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
              576.40525  |     30 |           |      |    18.55510723    -     20.70550067   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[7/2]* |    |
              576.44188  |   7000 |           |      |    18.55510723    -     20.70536416   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              577.03067  |    500 |           |      |    18.96595286    -     21.11401336   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              580.40900  |    750 |           |      |    18.57583520    -     20.71139447   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[5/2]* |    |
              580.44496  |   5000 |           |      |    18.57583520    -     20.71126290   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[5/2]* |    |
              581.14066  |   3000 |           |      |    18.57583520    -     20.70870685   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
              581.66219  |    500 |           |      |    18.57583520    -     20.70679402   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              582.01558  |   5000 |           |      |    18.57583520    -     20.70550067   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[7/2]* |    |
              582.89063  |    750 |           |      |    18.57583520    -     20.70230308   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[1/2]* |    |
              585.24878  |  20000 | 6.82e+07  | B    |    16.84805295    -     18.96595286   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[1/2]  |    |
              586.84165  |    750 | 1.4e+06   | D    |    18.69335861    -     20.80551031   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              587.21450  |    750 |           |      |    18.69335861    -     20.80416913   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              587.28275  |   5000 |           |      |    18.69335861    -     20.80392406   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              588.18950  |  10000 | 1.15e+07  | B    |    16.61906936    -     18.72638063   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[1/2]  |    |
              589.83287  |    200 |           |      |    18.70407036    -     20.80551031   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              590.20944  |     30 |           |      |    18.70407036    -     20.80416913   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              590.24623  |    500 |           |      |    18.70407036    -     20.80403883   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              590.27835  |     50 |           |      |    18.70407036    -     20.80392406   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              590.64294  |    500 |           |      |    18.61270446    -     20.71126290   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[5/2]* |    |
              591.3633   |   2500 | 4.8e+06   | D    |    18.61270446    -     20.70870685   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
              591.89068  |   2500 |           |      |    18.71137586    -     20.80551031   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              591.90290  |     80 |           |      |    18.61270446    -     20.70679402   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              593.44522  |    750 |           |      |    18.61270446    -     20.70135247   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[1/2]* |    |
              593.93154  |    500 |           |      |    18.57583520    -     20.66277308   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).5s  | 2[1/2]* |    |
              594.48340  |   5000 | 1.13e+07  | C+   |    16.61906936    -     18.70407036   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[3/2]  |    |
              596.16228  |    700 | 3.3e+06   | D    |    18.72638063    -     20.80551031   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              596.54710  |   5000 |           |      |    18.72638063    -     20.80416913   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              596.61790  |    350 |           |      |    18.72638063    -     20.80392406   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              597.46273  |   5000 |           |      |    18.63679075    -     20.71139447   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[5/2]* |    |
              597.55343  |   6000 | 3.51e+06  | B    |    16.61906936    -     18.69335861   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[3/2]  |    |
              598.23753  |     80 |           |      |    18.63679075    -     20.70870685   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
              598.79074  |   1500 |           |      |    18.63679075    -     20.70679402   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              599.16477  |    750 |           |      |    18.63679075    -     20.70550067   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[7/2]* |    |
              600.09275  |   1000 |           |      |    18.63679075    -     20.70230308   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[1/2]* |    |
              602.99968  |  10000 | 5.61e+06  | B    |    16.67082620    -     18.72638063   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).3p  | 2[1/2]  |    |
              604.2013   |    150 |           |      |    18.96595286    -     21.01742780   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              604.61348  |    500 | 2.26e+05  | B    |    18.61270446    -     20.66277308   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5s  | 2[1/2]* |    |
