
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |   Lower level    |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |------------------|------------------------------|    |
            Vac (nm)  |       |           |      |                                  | Conf.     | Term | Conf.               | Term   |    |
            243.1885  |    30 | 3.2e+08   | D    |    27.62301    -     32.71971    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3G*    |    |
            243.2518  |    10 | 3.2e+07   |      |    27.68624    -     32.78166    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3H*    |    |
            243.3530  |    50 | 1.6e+08   | D    |    27.65257    -     32.74585    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            244.6017  |    30 | 2.0e+08   | D    |    27.65257    -     32.71971    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3G*    |    |
            244.6802  |    50 | 5.3e+08   | D    |    27.68624    -     32.75189    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3G*    |    |
            244.9404  |    40 | 3.2e+08   | D    |    27.62301    -     32.68326    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3F*    |    |
            244.9723  |    20 | 2.0e+08   | D    |    27.68624    -     32.74585    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3F*    |    |
            245.0329  |    20 | 2.2e+08   | D    |    27.62301    -     32.68137    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            245.0869  |    50 | 2.4e+08   | D    |    27.65257    -     32.70981    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3G*    |    |
            246.3796  |    10 | 5.1e+07   | D    |    27.65257    -     32.68326    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3F*    |    |
            246.4720  |     2 |           |      |    27.65257    -     32.68137    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3F*    |    |
            246.7287  |    20 | 3.4e+07   | D    |    27.68624    -     32.70981    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 3G*    |    |
            247.8119  |     1 |           |      |    26.94796    -     31.94959    | 3p6.3d.4d | 3D   | 3p6.3d.5p           | 1F*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            248.0739  |    30 | 1.7e+08   | D    |    27.02740    -     32.02373    | 3p6.3d.4d | 1P   | 3p6.3d.5p           | 1P*    |    |
            249.4351  |    20 |           |      |    27.65257    -     32.62165    | 3p6.3d.4d | 3F   | 3p6.3d.4f           | 1G*    |    |
