
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |       Lower level       |       Upper level       |   Type|
          |               Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-------------------------|-------------------------|       |
          |                Vac (nm)  |          |           |      |                                      | Conf.            | Term | Conf.            | Term |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              257.496     |      300 |           |      |                                      |                  |      |                  |      |       |
Te II     |              257.610     |      190 |           |      |                                      |                  |      |                  |      |       |
Te II     |              257.924     |     1600 |           |      |    10.836781     -     15.642369     | 5s.(2S).5p4.(1D) | 2D   | 5s2.5p2.(3P).4f  | 2F*  |       |
Te II     |              259.112     |      300 |           |      |    10.836781     -     15.619997     | 5s.(2S).5p4.(1D) | 2D   | 5s2.5p2.(3P).4f  | 4F*  |       |
Te II     |              259.285     |      300 |           |      |                                      |                  |      |                  |      |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              260.572     |      300 |           |      |                                      |                  |      |                  |      |       |
Te II     |              262.192     |      100 |           |      |                                      |                  |      |                  |      |       |
Te II     |              262.486     |      290 |           |      |    10.898193     -     15.619997     | 5s2.5p2.(3P).5d  | 4F   | 5s2.5p2.(3P).4f  | 4F*  |       |
Te II     |              262.797     |      570 |           |      |    11.504892     -     16.22125?     | 5s2.5p2.(3P).5d  | 4D   | 5s2.5p2.(3P).5f? | 130* |       |
Te II     |              264.189     |      600 |           |      |    10.544782     -     15.236122     | 5s2.5p2.(3P).5d  | 4F   | 5s2.5p2.(3P).4f  | 4D*  |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              264.848     |      560 |           |      |    10.898193     -     15.577912     | 5s2.5p2.(3P).5d  | 4F   | 5s2.5p2.(3P).4f  | 4F*  |       |
Te II     |              264.966     |     1800 |           |      |    10.558452     -     15.236122     | 5s2.5p2.(3P).5d  | 4F   | 5s2.5p2.(3P).4f  | 4D*  |       |
Te II     |              265.770     |      870 |           |      |    10.558452     -     15.222184     | 5s2.5p2.(3P).5d  | 4F   | 5s2.5p2.(3P).4f  | 4F*  |       |
Te II     |              266.110     |     1700 |           |      |    10.544782     -     15.202526     | 5s2.5p2.(3P).5d  | 4F   | 5s2.5p2.(3P).4f  | 2G*  |       |
Te I      |              267.713     |    98000 |           |      |                                      |                  |      |                  |      |       |
